ID_REF	GSM484477	GSM484478	GSM484452	GSM484473	GSM484475	GSM484459	GSM484483	GSM484489	GSM484462	GSM484458	GSM484481	GSM484455	GSM484485	GSM484472	GSM484448	GSM484468	GSM484484	GSM484460	GSM484464	GSM484451	GSM484466	GSM484480	GSM484471	GSM484450	GSM484469	GSM484470	GSM484457	GSM484488	GSM484487	GSM484456	GSM484463	GSM484449	GSM484476	GSM484454	GSM484486	GSM484474	GSM484461	GSM484482	GSM484465	GSM484467	GSM484453	GSM484479
ILMN_1733998	1040.132	941.3754	633.7354	608.6707	1076.008	2157.298	885.5999	588.3068	803.3238	232.4346	178.1007	567.163	1269.473	2225.021	254.0741	1204.224	748.8978	195.1374	585.9504	2071.7670000000003	1062.488	364.3233	479.8392	426.1269	611.3893	551.0784	565.6566	404.056	613.6091	1191.031	1162.923	2244.2529999999997	394.0562	664.8199	753.7596	1179.371	819.3925	376.5658	641.303	391.5753	612.316	265.9993
ILMN_1683250	87.72881	125.9598	43.40637	96.25362	157.0399	160.4733	63.372519999999994	42.60895	75.69221	35.80969	52.85146999999999	40.8691	167.5722	297.7074	41.9672	120.0714	65.96074	40.40313	84.07661	204.2916	104.0278	101.5141	96.77015	56.871919999999996	59.85605	59.442209999999996	39.78727	45.3681	49.44144	268.4648	143.1153	227.2138	75.88088	79.3056	105.4234	231.5572	64.31065	53.0581	86.2374	48.93864	40.91024	67.01261
ILMN_1667199	179.6889	148.6505	119.4431	103.6926	245.0619	285.2444	138.149	82.10009000000001	114.5332	80.50089	91.33537	152.099	186.1831	314.1239	122.0427	144.9899	100.5414	76.5362	108.0656	267.3421	162.9933	115.8836	150.3848	144.2422	115.3858	176.6724	97.19703	95.16566999999999	90.33828000000001	317.3677	187.4385	347.4471	137.2419	194.9877	159.2525	236.7859	90.15406	98.42529	75.57005	53.619080000000004	117.6054	102.6464
ILMN_1658995	332.7997	176.9574	102.7713	101.1971	218.3189	246.4974	133.8718	81.48544	138.3917	85.96445	74.88448000000001	155.8413	161.7488	311.221	106.3254	247.5195	114.8583	102.0561	132.8497	203.9453	159.6848	126.2443	126.9007	107.8761	125.3075	162.8881	110.12	116.2863	115.6575	339.1074	275.4603	328.6997	144.6064	166.4822	115.8866	185.7608	111.4992	132.5271	83.84365	122.7247	68.82739000000001	98.06738
ILMN_1751079	2562.26	3297.055	1742.016	1796.3410000000001	2645.223	5450.812	1811.9360000000001	1233.5430000000001	1454.344	1392.805	1240.924	1990.8339999999998	2728.822	4513.556	1473.283	3048.103	1632.27	1790.7879999999998	1910.211	4050.164	2438.576	1063.112	1217.932	1452.181	1327.281	1666.3370000000002	1711.832	1383.72	1275.5410000000002	4566.066	4285.129	4640.1140000000005	1826.328	1289.517	2161.006	5825.727	2143.124	1794.1129999999998	2164.229	1479.225	1753.9070000000002	1514.855
ILMN_1799848	51.33382	124.2635	17.68798	23.70926	139.2686	1171.011	35.79058	4.593879	27.005779999999998	6.487168	8.732256	71.27628	359.3967	960.65	12.339789999999999	317.7161	31.03442	21.63512	23.45778	429.6864	76.60608	15.324110000000001	45.56051	15.78135	25.74493	20.658910000000002	29.6443	17.66177	8.633316	469.0388	627.9628	781.6661	20.6949	53.851859999999995	22.10299	560.0575	44.7901	15.304570000000002	48.22175	11.76927	32.34646	24.4752
ILMN_1693630	98.1783	140.4617	70.16088	104.5329	195.9659	287.1519	71.23311	53.4185	52.53762	54.41786	58.86115	103.4169	220.808	401.4558	69.85407	123.2932	84.98663	55.40557	135.9393	286.8429	103.6415	57.377359999999996	108.1873	81.12976	69.17689	79.19088	52.37983	41.843579999999996	49.21179	366.5439	176.3324	266.7977	129.4487	90.54105	105.1012	267.1246	83.70391	78.29388	85.94511	58.11164	74.30833	61.18273000000001
ILMN_2408543	153.1261	174.7316	56.69014	124.7635	137.33700000000002	292.9586	136.6438	83.34373000000001	82.686	24.5346	87.14135	83.8268	151.5974	216.6259	53.93396	136.6647	87.19852	86.41422	86.11028	242.4981	200.3226	92.9846	140.8646	54.37848	99.7816	105.7838	122.8685	72.39545	91.27466	239.2016	116.4296	333.8094	106.0693	151.3923	129.4164	219.3127	61.29564	83.31681999999999	98.11032	60.66522	114.0111	90.48248000000001
ILMN_1737627	81.72279	114.3567	38.64072	88.81048	125.5233	148.95	78.8856	51.27367	69.32930999999999	36.97922	51.555409999999995	40.674929999999996	150.42700000000002	359.5102	51.724579999999996	86.58505	47.5845	59.359809999999996	106.9692	160.4598	113.9515	60.66044	77.23474	64.84492	51.48938	63.874930000000006	56.47288	48.20636	51.20966	323.3531	94.08839	195.8206	57.4694	94.0337	100.5235	209.9211	50.3118	78.83061	45.354420000000005	46.345079999999996	43.42691	42.230959999999996
ILMN_2393296	390.6805	529.757	192.8122	312.1231	407.5255	788.7485	225.8532	190.9403	289.6061	85.93337	112.6487	240.6362	661.2152	1067.958	191.5323	589.1644	169.5372	208.0787	478.7404	704.9533	367.7182	206.5816	432.1518	191.142	185.6836	273.5563	186.5865	193.2454	170.0292	1029.372	681.6783	970.7739999999999	337.9643	311.1707	411.9152	1066.27	186.0431	309.0444	273.1543	152.2739	147.1573	156.02100000000002
ILMN_1812759	154.1066	79.16676	69.5182	32.53268	123.1623	292.3698	54.65106	49.73591	42.99337	63.010780000000004	46.3875	94.74473	176.3358	264.8133	73.6824	122.0469	75.04825	48.54351	58.95786	137.0615	115.4831	62.74941	56.457469999999994	48.70592	60.22756	114.1662	58.75564	91.9538	37.8233	231.0222	173.4646	208.2254	67.61829	69.54671	51.86988	72.18729	93.10519000000001	81.42593000000001	51.99329	49.88245	41.25809	64.55408
ILMN_1678766	1157.006	704.4268	440.9046	554.7753	816.46	1618.747	626.8687	530.1486	793.953	314.707	564.0667	524.7228	1036.025	1580.74	454.0264	1133.558	462.6524	503.5645	652.6546	1373.453	699.4757	508.5262	877.3607	539.8406	641.5382	698.2676	656.1425	383.4894	586.8029	1395.854	1446.5620000000001	1256.9360000000001	541.5877	791.1622	638.9078	1099.94	642.8892	420.3781	649.6329	456.0755	522.6871	506.0828
ILMN_2261600	737.163	2481.266	448.7616	494.9983	2281.969	3562.781	554.8049	252.9951	274.4861	296.9073	201.9194	987.8268	3008.66	5593.0419999999995	231.2958	2252.534	458.5477	202.0998	724.3731	3986.19	626.5573	236.7524	433.0504	280.9157	190.02	531.5103	274.8743	182.8684	194.3996	5312.62	5162.111	3943.099	750.5217	357.1457	738.0322	5289.755	779.0565	644.8480000000001	730.7104	286.2607	174.7296	163.4841
ILMN_1690241	77.12434	53.16385	12.03679	10.17194	43.73733	172.3911	25.19954	7.168091	7.5128449999999996	2.876676	9.376301	29.58995	118.7042	233.9908	7.467637	101.2181	15.06071	14.850489999999999	6.962095	161.5909	31.4957	9.199625	7.641367999999999	21.01416	10.02235	15.967	10.68079	11.407789999999999	8.262727	107.30799999999999	107.2693	210.5835	7.670971000000001	20.01559	21.06793	165.1409	29.57413	13.09603	38.17933	14.42254	26.64037	11.313189999999999
ILMN_2132599	48.46836	89.09577	-0.18676389999999998	2.35909	88.28979	702.8671	35.50052	1.8208650000000002	18.45164	7.545058	9.494518	62.703559999999996	236.9407	645.8367	14.206879999999998	204.2372	23.80311	13.540510000000001	12.25893	324.2572	49.58723	5.176054	24.86316	7.0701789999999995	9.13908	16.754260000000002	6.6071729999999995	3.634812	9.124851	429.1484	530.7477	569.9892	14.749270000000001	41.95195	23.791320000000002	357.1527	25.43883	7.96398	45.29322	7.583716000000001	28.897790000000004	2.6086169999999997
ILMN_2114568	840.0211	1786.04	938.8691	349.9093	1531.973	4241.82	572.9071	308.2661	317.2128	368.8696	335.1223	1395.881	2243.179	4427.5109999999995	425.8077	2795.3940000000002	719.7167	314.2979	625.2869999999999	4154.933	812.0902	456.7034	332.8039	450.809	364.4144	797.8126	363.9132	292.9094	354.6475	3419.539	3289.9759999999997	5342.071	529.4	403.5906	776.4309	3881.8309999999997	804.6779	500.17199999999997	1199.011	385.6825	455.1319	431.8992
ILMN_1756953	29.380740000000003	41.47813	8.919309	4.489953	20.74016	231.765	10.4709	4.930575	6.469382	5.376791000000001	6.5962559999999995	37.3921	40.56514	249.9608	-1.66133	82.92939	13.03621	0.9506279000000001	13.412529999999999	256.6665	31.8552	10.932080000000001	9.670075	13.89755	8.050258	14.21044	9.622937	6.669473	4.082307	95.98876	79.94962	260.2502	9.8062	8.093311	23.0017	297.5524	14.43781	6.2707370000000004	46.037040000000005	4.181739	10.79111	0.07114948
ILMN_2148785	800.423	472.0526	273.8356	225.03799999999998	547.5698	1252.993	248.581	169.12099999999998	148.5741	108.9999	138.4883	433.9433	1357.54	1280.231	155.6557	942.2524	530.7881	94.3942	329.2559	1132.458	338.1124	105.3399	139.0047	165.4223	156.0113	333.4253	178.5746	136.3317	129.2436	969.742	1238.989	1877.078	190.1914	153.8338	280.6113	838.2821	357.0422	185.5052	435.4929	234.6187	215.4254	138.8481
ILMN_1803464	42.107859999999995	69.08498	35.53001	46.57821	65.03824	55.98314	21.692510000000002	22.19153	29.35442	14.264779999999998	22.42605	44.79108	88.56766999999999	138.6753	25.26464	46.91146	31.612090000000002	20.16976	51.85873	73.5747	37.53725	26.9665	40.98387	33.27275	41.85304	37.406220000000005	34.57069	26.43727	15.25871	114.7972	56.8466	94.25605999999999	36.614000000000004	35.999309999999994	37.31807	84.75196	23.32434	46.90314	20.46935	16.568360000000002	33.07077	22.168029999999998
ILMN_1676448	631.9878	545.0048	529.8348	399.6794	528.4558	1408.305	418.7777	432.6325	393.3478	368.9045	408.3558	600.7703	1018.8639999999999	1290.875	369.082	920.4171	475.4532	455.4394	494.5758	962.783	619.4819	425.7972	443.7375	409.2339	526.4066	584.7755	403.6509	471.4414	393.6168	793.4885	677.5645	1480.106	478.4081	437.4345	419.5893	778.3989999999999	564.7793	408.274	308.1605	449.4812	522.5256	429.6583
ILMN_1774077	3318.6009999999997	4964.925	3656.639	3054.366	5256.714	7908.254	4242.973	2510.078	3000.4829999999997	2234.484	2285.394	4174.153	5752.592	7379.906999999999	2002.359	4856.585	3774.138	2378.221	3669.309	6003.556	4238.83	2762.5409999999997	2071.552	2861.2290000000003	2447.762	3094.567	2562.4429999999998	2971.333	2439.955	7906.646	5610.164000000001	8072.055	2781.192	2528.965	4212.003	7177.126	3704.813	3060.1279999999997	3745.8790000000004	2537.132	2624.605	2416.3920000000003
ILMN_1798827	158.0201	157.9516	99.56432	100.4441	139.7149	249.6917	112.6201	83.52081	108.3699	84.33503	102.5501	115.77600000000001	199.2709	230.891	91.84572	201.5158	111.194	94.58986999999999	103.6052	199.6055	157.8133	105.3324	98.17152	96.24515	106.5764	154.6824	92.50301999999999	63.99491	66.28054	274.2466	202.8412	335.3631	94.19603000000001	123.3172	127.4622	224.8989	129.7124	79.30851	113.9063	107.2747	151.5267	106.9114
ILMN_1759250	135.1291	150.1434	106.6021	65.6272	148.7144	259.4781	104.8761	50.85194	48.365359999999995	75.2813	63.494069999999994	145.9808	207.5331	278.9321	75.78149	175.4576	91.25426	51.59861	109.3049	291.8994	142.9683	77.45958	114.169	67.21401999999999	117.7439	128.2499	49.09685	71.67549	69.12881	183.5571	308.139	174.1414	123.6673	83.13801	89.18692	235.7751	148.7653	81.25559	144.6754	103.5131	124.8112	141.085
ILMN_1707077	119.4805	126.8964	70.78064	92.33633	178.9591	251.9708	104.3968	68.70479	86.09848000000001	65.57968000000001	89.28361	85.10861	215.183	211.852	59.82734	175.2414	70.72453	93.41084000000001	93.3153	172.56099999999998	125.0536	61.87449	83.22594000000001	59.95056999999999	117.2226	101.8152	129.6624	91.69436	58.67762	303.8578	197.0877	268.324	85.45135	130.166	95.09604	228.1212	115.0746	69.45661	76.04816	82.33705	113.0433	77.32356
ILMN_1786612	848.1766	851.2432	609.7479	412.7918	1098.161	1640.0079999999998	574.6501	306.5626	459.1845	368.4433	561.5554	987.3096	1134.171	1216.413	469.3748	1156.772	796.3593	542.756	514.7651	1109.883	740.8705	434.8622	337.4645	508.205	475.1126	693.3202	530.6	463.6391	457.4887	1195.191	1315.141	1592.78	465.4848	550.1881	488.236	1182.5839999999998	705.5977	515.8065	652.8551	552.0848	528.7487	534.2978
ILMN_1788002	136.7698	177.9883	55.059309999999996	162.4071	166.6294	239.6304	114.3949	78.16053000000001	135.3772	29.96104	53.0595	93.60826	312.1085	604.0352	102.2245	197.3948	44.790820000000004	88.56051	157.4284	229.8654	166.2979	105.9798	171.0606	84.57323000000001	76.1096	103.9387	114.6206	63.33254	96.88335	569.8295	180.9267	416.2492	95.19068	141.5738	130.8622	344.651	56.78395	97.43646	73.02464	58.90525	36.17965	45.051809999999996
ILMN_2384181	314.5318	220.6492	111.6541	111.1959	219.1299	524.8186	212.252	154.8487	162.5842	29.56656	31.67891	111.3581	401.4502	683.6252	49.132709999999996	385.5515	177.6702	27.70857	109.3561	465.9139	242.4459	98.38543	130.7451	92.2238	126.2876	141.0515	115.4768	83.67285	120.1724	369.7423	343.5296	473.8497	75.32826999999999	147.7617	165.1152	200.9832	127.4218	79.06796999999999	193.5196	84.5113	113.4856	54.98256
ILMN_2337655	712.6658	746.1008	876.122	378.851	1813.2920000000001	2644.9	275.3013	228.7	433.3763	473.1404	344.2653	981.1303	1656.9379999999999	2129.022	457.8227	1068.114	536.0839	281.8116	330.1307	1415.585	888.2693	360.4258	420.6108	481.2198	463.6495	586.9141	522.0104	515.9154	247.6919	2092.728	1729.332	1682.769	273.9871	530.4883	479.9622	885.5938	702.5216	458.8329	469.0288	572.3909	631.2212	375.8968
ILMN_1727271	412.477	550.8074	534.0956	215.8836	1010.7260000000001	2078.864	210.1785	152.9145	257.0248	236.8934	220.8823	523.2886	1128.014	1278.07	221.7126	614.158	331.3921	158.3104	173.0497	893.4471	518.5834	194.3946	216.4552	213.6709	308.8334	342.7121	354.5445	299.6582	149.1866	1280.155	1062.0639999999999	1160.114	169.5873	297.9693	225.6862	701.7462	374.0229	288.5944	307.1394	359.0101	375.8869	245.5972
ILMN_2204876	69.7207	63.79082	33.889	45.05692	203.1203	100.2971	28.561009999999996	23.43127	45.86264	57.78009	51.42355	60.202380000000005	166.9144	355.7368	56.814080000000004	134.7991	65.71406	51.75015	36.83789	116.2513	64.3456	47.12088	52.00528	33.41695	58.62008	60.16085	62.4417	63.2469	39.95041	216.523	189.7541	252.1772	43.62072	58.543	69.42921	122.7461	71.23621	49.53785	27.570909999999998	54.43235	42.26397	31.204859999999996
ILMN_1797522	606.8987	678.6143	417.7847	448.5784	728.0877	1182.92	384.1425	275.7731	414.2476	372.8846	450.435	476.4249	948.4409	1488.765	464.5432	885.8967	403.9047	401.1085	484.0865	1069.65	571.7584	382.3385	382.9938	324.8022	426.42199999999997	540.6639	478.6401	350.18300000000005	407.1581	1323.22	1138.91	1386.392	435.1302	568.3999	447.6715	997.0597	522.7961	402.2342	256.8415	421.1837	432.1136	347.3953
ILMN_1810289	134.5222	84.87901	55.10637	63.71175	258.1268	422.0162	77.09673000000001	46.34948	82.88186	92.2667	65.25626	87.7032	317.8806	392.5026	70.69749	161.0127	93.75499	47.339220000000005	51.74035	167.6998	140.3237	60.9162	26.264570000000003	63.5479	67.52032	110.0577	126.8768	127.3157	66.83033	299.7366	311.8202	225.7096	32.199529999999996	86.87177	61.029509999999995	187.4927	100.139	65.47875	74.70971999999999	106.0026	78.35651	56.341730000000005
ILMN_2325337	36.020540000000004	35.65314	16.77492	27.26847	52.983940000000004	79.37649	24.07884	19.29778	15.615279999999998	9.59206	9.290891	22.64912	54.60909	58.353069999999995	15.1834	34.865970000000004	12.58499	20.09659	28.902359999999998	99.10551	48.67767	7.875236999999999	19.33267	17.31295	21.52499	24.19715	19.63128	19.4611	27.627509999999997	48.658770000000004	44.385090000000005	103.0081	20.98133	16.90752	30.748990000000003	39.00058	20.21198	25.31619	24.6434	22.640620000000002	26.906470000000002	23.97245
ILMN_1691364	3924.886	3316.1740000000004	2416.534	1618.683	3794.595	6888.996999999999	1874.6270000000002	1246.0610000000001	1630.275	1054.896	1557.8929999999998	2824.385	3743.7870000000003	5605.14	979.4675	4690.545	2410.8920000000003	1271.638	2232.994	4315.960999999999	3629.72	895.5878	1477.6970000000001	1415.7520000000002	2044.227	2074.473	1756.943	1219.448	1215.28	5115.22	6218.585999999999	5077.61	1849.0020000000002	1652.122	2243.2529999999997	5386.028	3024.76	1708.9	2734.905	1629.527	1835.4229999999998	1753.0420000000001
ILMN_2185845	516.8681	459.3123	152.2916	334.1016	716.1597	698.4376	261.7584	147.4538	453.2797	183.49400000000003	285.8941	284.7513	719.1538	859.5854	266.5798	551.3932	276.9793	314.8521	282.3394	424.8228	453.5487	283.6596	304.5917	278.8915	553.3161	347.9165	423.6367	212.2168	317.3737	768.3758	853.3714	739.1683	209.4041	436.0452	266.9675	698.8794	414.1928	153.8052	339.4524	401.9165	241.5083	308.6019
ILMN_1683178	165.4261	158.5566	86.69501	69.38620999999999	176.5069	280.82099999999997	111.9766	102.6722	118.866	77.64668	84.037	74.2935	264.5226	291.2559	76.8824	188.1403	124.6998	68.61277	81.99847	144.0516	153.3858	107.2996	113.1475	102.5982	125.7129	131.1729	111.8058	73.00491	75.66617	292.4926	211.2616	279.0728	79.68647	141.3822	131.8475	230.3422	106.0584	65.61962	79.08861999999999	110.9239	141.8287	111.8715
ILMN_1664330	132.2436	80.89024	42.05584	23.73095	68.63967	211.2987	54.13468	31.32344	69.73351	26.929029999999997	18.34218	52.766819999999996	108.897	239.3015	32.14436	123.3071	48.17913	25.02551	40.023	181.8379	85.84481	41.05188	43.45554	42.03015	26.22565	45.95117	29.74033	21.63539	43.490970000000004	224.9586	179.9336	214.1098	43.457770000000004	72.89149	73.81123000000001	184.0222	53.053000000000004	36.70055	54.727109999999996	36.31364	45.78588	50.086259999999996
ILMN_1771385	307.014	270.193	260.6072	100.9624	383.7621	771.6381	176.0348	97.41951999999999	106.5946	124.0661	125.5349	322.2074	427.8143	615.2867	130.9291	540.2359	274.9818	95.4888	135.5455	524.9165	295.4188	141.0734	115.82	170.8913	100.589	292.4608	128.7041	153.6516	98.88122	456.1147	674.3992	921.6711	158.8316	163.4275	176.72	374.9547	255.7328	148.5067	207.8539	143.5437	179.8096	95.10422
ILMN_2376108	816.0822	716.0532	647.7249	461.8399	969.5755	1326.582	504.9473	369.6807	439.879	380.61300000000006	439.8562	681.8406	747.2889	1307.611	363.4194	961.9651	438.5974	519.7932	624.9451	1441.7179999999998	872.3061	341.3044	448.4684	462.3671	467.5052	649.0265	470.7508	418.3504	310.9498	833.4764	1158.95	1390.902	502.8149	483.7515	679.668	1165.736	588.2385	563.5847	522.6102	366.5843	587.5012	390.5732
ILMN_1724181	109.6266	98.46370999999999	45.95557	48.33289	115.5063	127.4132	43.27086	20.80544	53.4723	46.70582	47.9759	90.14517	119.4944	120.4378	51.98278	127.3793	67.51292	39.98457	48.99443	74.31657	102.7236	53.863369999999996	61.562290000000004	45.8962	50.62785	101.2863	52.206990000000005	54.886469999999996	31.418059999999997	232.3372	136.2853	190.173	44.50785	65.04019	46.83075	82.3745	111.4654	32.5336	35.993120000000005	68.30837	46.551629999999996	49.33573
ILMN_2405521	241.0027	170.0838	138.9593	148.0511	363.51199999999994	531.3665	100.9412	94.58025	171.1658	159.0226	132.5202	183.8964	318.8395	566.941	152.2991	241.2305	162.8389	162.6162	139.8357	259.0559	196.1711	123.8912	114.4145	134.7421	168.1306	201.9422	148.8492	151.9638	92.42943000000001	485.5683	357.4928	427.9448	146.7105	169.3947	143.6327	236.4601	184.7769	144.8401	126.9515	153.2182	138.1636	128.4069
ILMN_1720771	1178.809	1395.864	758.8687	934.3273	2051.416	1917.128	802.5805	722.3495	1086.309	419.1173	493.3339	828.2802	1453.66	2445.455	697.3207	1713.8670000000002	888.1136	564.2734	1409.114	2239.304	1302.085	815.9935	1236.886	582.5968	783.8645	1005.946	680.6854	756.579	591.91	1728.336	1651.6129999999998	2181.462	854.2366	1076.068	1327.4189999999999	2000.973	669.1761	557.0229	998.6368	840.6617	658.9241	590.8267
ILMN_2230862	481.2379	587.1976	312.4874	405.0444	918.1417	645.9957	414.9463	286.998	330.3582	336.4332	354.0167	441.0528	1095.143	1208.758	387.2133	457.1708	395.6735	302.8747	396.8516	799.933	453.4539	456.0758	473.0165	378.9233	322.6497	423.0576	294.4317	322.019	228.9815	1750.391	597.702	945.1225	363.3322	571.7403	401.6641	947.1719	240.1867	332.5454	299.5349	312.0514	382.129	344.5964
ILMN_1809467	364.98800000000006	326.9482	194.6302	142.4554	529.405	1258.271	128.0984	140.2144	163.8994	208.3537	202.1387	364.3893	630.2723	1393.0610000000001	159.7734	573.2655	329.3146	199.4126	191.1987	701.4764	316.149	192.0818	166.3513	252.3293	177.5829	350.9734	219.7088	149.5336	109.4607	1133.7930000000001	1073.095	954.6572	179.8185	186.174	205.7552	638.7388	344.8793	201.3325	265.887	164.4457	225.3512	200.7047
ILMN_1687201	183.229	116.1837	69.32766	55.7274	120.1678	270.7088	49.42883	36.426320000000004	67.2093	41.58892	42.633379999999995	118.1666	176.6226	370.6286	58.232040000000005	222.4331	73.27033	54.836490000000005	77.87385	223.1165	108.1449	60.25743000000001	40.52298	59.17204	64.82425	99.75316	59.67201	31.774259999999998	46.59451	193.7609	229.1883	349.3572	54.354209999999995	64.27885	93.81123000000001	179.27599999999998	108.15299999999999	60.367180000000005	74.57597	30.829359999999998	49.865990000000004	32.138459999999995
ILMN_1691717	420.9427	421.9231	289.8318	255.99900000000002	607.2334	922.0359	310.1002	280.5067	236.4648	294.6945	262.6044	483.1465	617.4373	1121.484	263.6461	547.2402	307.3559	305.5223	363.8813	825.6445	342.4225	279.2556	201.3565	243.3201	333.2215	384.1067	300.7731	315.1327	298.8475	893.9872	527.6247	806.3328	348.8974	345.6551	402.9832	713.7961	335.4364	358.2122	176.829	266.7984	349.9664	295.9162
ILMN_2373062	533.9780000000001	545.2280000000001	347.26800000000003	305.1963	781.7584	1173.312	384.4199	340.9005	303.8336	327.8486	259.9333	508.8353	651.6647	1157.743	301.4557	648.3293	366.6545	395.2713	511.4052	827.8715	489.9532	320.9306	292.312	284.76099999999997	346.4822	426.6611	305.1393	344.6423	280.6168	967.6739	690.5671	794.5195	420.2493	357.7106	390.2653	871.6156	484.9181	401.3568	256.3022	319.7303	428.6808	294.2929
